354912059997575	1431366611275	65.05430000	25.46800000	1	1		 2015-05-11 20:50:11           |		
354912059997575	1431366678775	65.05430000	25.46800000	1	1		| 2015-05-11 20:51:19           |		
351886065981190	1431510285720	65.01140000	25.47740000	1	1		| 2015-05-13 12:44:46           |		
862095022240730	1431518850769	65.05780000	25.46920000	1	1		| 2015-05-13 15:07:31           |		
862095022240730	1431518943100	65.05760000	25.46840000	1	1		| 2015-05-13 15:09:03           |		
862095022240730	1431518963146	65.05760000	25.46840000	1	1		| 2015-05-13 15:09:23           |		
862095022240730	1431518982429	65.05760000	25.46840000	1	1		| 2015-05-13 15:09:42           |		
862095022240730	1431537561963	65.05830000	25.47140000	1	1		| 2015-05-13 20:19:22           |		
862095022240730	1431589413393	65.04890000	25.47450000	1	1		| 2015-05-14 10:43:33           |		
351886065981190	1431629013406	65.01140000	25.47740000	1	1		| 2015-05-14 21:43:33           |		
351886065981190	1431630824215	65.01140000	25.47740000	1	1		| 2015-05-14 22:13:44           |		
862095022240730	1431649744232	65.05450000	25.47060000	1	1		| 2015-05-15 03:29:04           |		











